InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
359005,SKU_1336,White Mug,23,2024/2/24 08:00,6.31,77069,France,0.2,Credit Card,8.38,Furniture,Online,Not Returned,Royal Mail,Berlin,Low
672891,SKU_1552,Notebook,34,2024/2/24 09:00,75.72,82418,Australia,0.07,Credit Card,17.43,Furniture,Online,Not Returned,DHL,London,High
559853,SKU_1186,Notebook,28,2024/2/24 10:00,60.29,52079,Sweden,0.07,Bank Transfer,7.73,Electronics,Online,Not Returned,FedEx,London,Medium
986835,SKU_1268,Blue Pen,38,2024/2/24 11:00,21.63,67633,Belgium,0.02,Bank Transfer,25.85,Furniture,Online,Not Returned,UPS,Rome,Low
755873,SKU_1949,USB Cable,42,2024/2/24 12:00,37.94,21636,Norway,0.3,Bank Transfer,8.61,Apparel,In-store,Not Returned,FedEx,Amsterdam,High
820375,SKU_1430,Backpack,43,2024/2/24 13:00,89.74,82557,Italy,0.1,paypall,20.9,Apparel,In-store,Not Returned,FedEx,Amsterdam,Medium
883079,SKU_1538,Desk Lamp,17,2024/2/24 14:00,86.27,29484,Sweden,0.47,paypall,26.6,Stationery,In-store,Not Returned,UPS,Berlin,High
373468,SKU_1972,White Mug,31,2024/2/24 15:00,23.73,34167,Belgium,0.43,Credit Card,29.02,Accessories,In-store,Not Returned,Royal Mail,Paris,High
639779,SKU_1122,White Mug,17,2024/2/24 16:00,30.92,64492,Netherlands,0.1,paypall,27.5,Furniture,In-store,Not Returned,UPS,Amsterdam,High
441373,SKU_1551,Blue Pen,18,2024/2/24 17:00,21.91,54543,Italy,0.29,Credit Card,14.32,Accessories,Online,Not Returned,FedEx,Paris,High
312531,SKU_1218,Headphones,30,2024/2/24 18:00,40.78,76195,France,0.41,Bank Transfer,14.64,Apparel,Online,Not Returned,DHL,London,High
134600,SKU_1415,Office Chair,-46,2024/2/24 19:00,-95.19,,France,1.032558047,Bank Transfer,,Accessories,Online,Not Returned,UPS,,High
688467,SKU_1765,Office Chair,23,2024/2/24 20:00,65.56,18887,United Kingdom,0.31,Credit Card,6.06,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium
358590,SKU_1185,Office Chair,48,2024/2/24 21:00,18.41,89154,Italy,0.1,Bank Transfer,9.67,Stationery,In-store,Not Returned,FedEx,Rome,High
618298,SKU_1587,Wall Clock,46,2024/2/24 22:00,95.25,15009,Portugal,0.07,Credit Card,12.91,Furniture,In-store,Not Returned,FedEx,Rome,Medium
274130,SKU_1938,USB Cable,39,2024/2/24 23:00,55.86,26452,Sweden,0.39,Credit Card,11.39,Stationery,In-store,Returned,DHL,London,High
230047,SKU_1563,Wireless Mouse,24,2024/2/25 00:00,49.04,,Netherlands,0.28,Credit Card,25.08,Accessories,Online,Not Returned,UPS,,Medium
635646,SKU_1204,USB Cable,36,2024/2/25 01:00,52.41,47204,Norway,0.43,paypall,25.28,Electronics,In-store,Not Returned,UPS,Paris,Low
171343,SKU_1335,Desk Lamp,14,2024/2/25 02:00,71.56,82312,France,0.2,Bank Transfer,5.54,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,High
345258,SKU_1801,Wall Clock,34,2024/2/25 03:00,92.11,74466,Netherlands,0.22,Bank Transfer,17.36,Stationery,Online,Not Returned,DHL,London,Medium
650791,SKU_1389,Wall Clock,12,2024/2/25 04:00,4.79,17879,Belgium,0.21,paypall,29.86,Apparel,Online,Not Returned,Royal Mail,Rome,High
152268,SKU_1303,USB Cable,9,2024/2/25 05:00,88.32,64025,Australia,0.28,Credit Card,8.07,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
934337,SKU_1913,Backpack,4,2024/2/25 06:00,4.4,85960,Australia,0.03,paypall,15.13,Accessories,Online,Not Returned,Royal Mail,Berlin,Low
949100,SKU_1848,Wireless Mouse,8,2024/2/25 07:00,54.78,18994,Sweden,0.27,paypall,13.55,Stationery,In-store,Not Returned,DHL,London,High
253306,SKU_1678,Backpack,1,2024/2/25 08:00,65.54,17480,Netherlands,0.44,paypall,19.83,Apparel,Online,Returned,Royal Mail,Berlin,High
307687,SKU_1511,White Mug,12,2024/2/25 09:00,97.75,,United States,0.43,paypall,14.72,Stationery,In-store,Returned,UPS,Amsterdam,Low
563095,SKU_1973,T-shirt,10,2024/2/25 10:00,86.4,63596,Spain,0.45,Credit Card,13.39,Furniture,Online,Not Returned,FedEx,London,Low
563380,SKU_1774,Wall Clock,18,2024/2/25 11:00,21.16,74312,United States,0.38,Credit Card,29.67,Apparel,Online,Not Returned,FedEx,Paris,High
188104,SKU_1773,Desk Lamp,5,2024/2/25 12:00,2.7,77424,Sweden,0.39,Credit Card,10.39,Electronics,In-store,Returned,FedEx,London,Low
390250,SKU_1971,T-shirt,22,2024/2/25 13:00,49.88,20610,Portugal,0.45,Bank Transfer,13.27,Apparel,In-store,Returned,UPS,London,High
829877,SKU_1225,Wireless Mouse,-44,2024/2/25 14:00,58.45,,Sweden,0.46,paypall,,Electronics,Online,Not Returned,FedEx,,High
593467,SKU_1820,Headphones,22,2024/2/25 15:00,71.5,83948,Belgium,0.36,Credit Card,28.04,Stationery,In-store,Not Returned,FedEx,Paris,Medium
823138,SKU_1512,USB Cable,36,2024/2/25 16:00,57.01,18554,Italy,0.46,Credit Card,12.66,Stationery,In-store,Not Returned,DHL,Amsterdam,Low
682726,SKU_1028,USB Cable,48,2024/2/25 17:00,13.56,91624,Sweden,0.08,Credit Card,16.52,Stationery,Online,Returned,FedEx,Rome,High
410541,SKU_1603,Backpack,10,2024/2/25 18:00,85.29,10749,Portugal,0.09,Bank Transfer,27.14,Furniture,In-store,Not Returned,UPS,Amsterdam,High
805870,SKU_1964,Backpack,46,2024/2/25 19:00,46.14,77464,Sweden,0.3,paypall,24.19,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
529640,SKU_1980,Desk Lamp,3,2024/2/25 20:00,19.05,33685,Spain,0.27,paypall,17.06,Accessories,Online,Not Returned,DHL,Paris,High
413419,SKU_1614,Backpack,15,2024/2/25 21:00,72.56,89369,Belgium,0.07,Credit Card,5.95,Accessories,In-store,Not Returned,FedEx,Amsterdam,Low
678322,SKU_1511,Notebook,30,2024/2/25 22:00,80.84,16859,Portugal,0.38,Bank Transfer,16.88,Accessories,In-store,Not Returned,UPS,Rome,Medium
823738,SKU_1634,Notebook,43,2024/2/25 23:00,96.42,23621,Netherlands,0.04,Bank Transfer,15.74,Furniture,In-store,Not Returned,DHL,Rome,High
771377,SKU_1613,White Mug,14,2024/2/26 00:00,2.3,67980,Sweden,0.16,Bank Transfer,10.28,Accessories,Online,Not Returned,FedEx,Rome,High
179372,SKU_1353,Wall Clock,46,2024/2/26 01:00,12.47,90353,Portugal,0.35,Bank Transfer,23.81,Furniture,Online,Not Returned,DHL,London,High
179722,SKU_1724,White Mug,17,2024/2/26 02:00,90.39,88437,Netherlands,0.08,Bank Transfer,16.86,Furniture,Online,Returned,Royal Mail,London,Medium
658720,SKU_1471,White Mug,4,2024/2/26 03:00,30.72,23146,Sweden,0.32,Bank Transfer,13.52,Furniture,Online,Not Returned,DHL,Paris,High
515973,SKU_1688,Wall Clock,10,2024/2/26 04:00,13.33,65448,Portugal,0.02,paypall,5.67,Furniture,Online,Not Returned,UPS,Berlin,High
409332,SKU_1314,USB Cable,43,2024/2/26 05:00,90.12,12233,Portugal,0.47,paypall,19.41,Apparel,In-store,Not Returned,DHL,Berlin,High
655404,SKU_1908,Notebook,-46,2024/2/26 06:00,-65.83,,Germany,1.870455398,paypall,,Electronics,Online,Not Returned,FedEx,,Low
529932,SKU_1556,Backpack,29,2024/2/26 07:00,36.68,73136,United States,0.13,Credit Card,11.45,Stationery,In-store,Not Returned,DHL,Berlin,Low
420882,SKU_1941,Office Chair,37,2024/2/26 08:00,50.15,21313,Spain,0.04,paypall,16.18,Stationery,In-store,Not Returned,Royal Mail,Berlin,High
906888,SKU_1889,Notebook,6,2024/2/26 09:00,88.82,71900,United States,0.23,paypall,27.4,Furniture,Online,Not Returned,FedEx,London,High
234706,SKU_1278,Backpack,47,2024/2/26 10:00,74.43,80900,United States,0.36,paypall,17.55,Accessories,Online,Not Returned,DHL,London,High
673654,SKU_1287,USB Cable,14,2024/2/26 11:00,47.33,80164,United Kingdom,0.31,Credit Card,12.48,Electronics,In-store,Not Returned,UPS,Berlin,High
489078,SKU_1839,Wall Clock,17,2024/2/26 12:00,91.02,77805,Netherlands,0.22,Credit Card,14.78,Accessories,In-store,Not Returned,Royal Mail,London,Medium
120856,SKU_1366,White Mug,39,2024/2/26 13:00,93.83,68777,Italy,0.18,Bank Transfer,8.99,Electronics,In-store,Not Returned,Royal Mail,Paris,Low
823355,SKU_1330,Notebook,-5,2024/2/26 14:00,-71.19,,Portugal,1.577684072,paypall,,Apparel,Online,Not Returned,FedEx,,Medium
857370,SKU_1396,White Mug,33,2024/2/26 15:00,87.19,98937,United States,0,Bank Transfer,8.17,Accessories,Online,Not Returned,UPS,Rome,High
590271,SKU_1820,Wall Clock,-1,2024/2/26 16:00,63.67,,Sweden,0.4,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Medium
684903,SKU_1787,Office Chair,17,2024/2/26 17:00,72.27,25662,France,0.11,Bank Transfer,18.16,Electronics,In-store,Not Returned,FedEx,Paris,High
445270,SKU_1384,Notebook,48,2024/2/26 18:00,84.38,41633,Netherlands,0.39,Bank Transfer,20.29,Accessories,In-store,Not Returned,DHL,Rome,High
174137,SKU_1824,Wall Clock,48,2024/2/26 19:00,20.49,84340,Norway,0.15,Bank Transfer,27.15,Accessories,In-store,Not Returned,UPS,Rome,Medium
955437,SKU_1577,Wall Clock,30,2024/2/26 20:00,10.13,39281,Spain,0.49,Credit Card,18.75,Stationery,Online,Not Returned,DHL,London,Medium
924047,SKU_1510,Desk Lamp,36,2024/2/26 21:00,3.8,80232,Sweden,0.2,paypall,26.84,Apparel,In-store,Not Returned,DHL,London,Low
624636,SKU_1906,USB Cable,11,2024/2/26 22:00,26.59,99456,France,0.43,Credit Card,19.86,Accessories,Online,Returned,Royal Mail,London,Medium
660707,SKU_1557,Wall Clock,5,2024/2/26 23:00,26.66,96815,Belgium,0.15,Bank Transfer,15.81,Furniture,In-store,Not Returned,Royal Mail,Berlin,High
496094,SKU_1029,Wall Clock,37,2024/2/27 00:00,89.41,48028,Australia,0.33,Credit Card,29.24,Electronics,Online,Not Returned,FedEx,Amsterdam,Medium
898289,SKU_1196,Headphones,2,2024/2/27 01:00,53.1,16440,Belgium,0.34,Bank Transfer,23.34,Accessories,In-store,Returned,FedEx,Berlin,High
203053,SKU_1262,Office Chair,15,2024/2/27 02:00,35.79,69936,Netherlands,0.29,paypall,24.47,Furniture,In-store,Not Returned,UPS,London,High
275101,SKU_1407,Headphones,13,2024/2/27 03:00,66.53,10568,United States,0.19,Credit Card,10.36,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low
579130,SKU_1094,White Mug,34,2024/2/27 04:00,56.13,30138,Portugal,0.39,Bank Transfer,7.14,Apparel,In-store,Returned,FedEx,Rome,High
996040,SKU_1943,Headphones,43,2024/2/27 05:00,62.91,,Norway,0.01,paypall,18.9,Accessories,Online,Returned,Royal Mail,,Low
818574,SKU_1989,Headphones,3,2024/2/27 06:00,38.08,70341,United Kingdom,0.06,Bank Transfer,8.57,Electronics,In-store,Returned,UPS,London,Medium
296610,SKU_1042,Blue Pen,36,2024/2/27 07:00,49.66,74412,United States,0.39,paypall,19.14,Accessories,In-store,Not Returned,Royal Mail,London,Medium
346877,SKU_1761,Headphones,38,2024/2/27 08:00,28.71,,Netherlands,0.21,Bank Transfer,5.27,Accessories,In-store,Not Returned,Royal Mail,Paris,Medium
387802,SKU_1846,Blue Pen,32,2024/2/27 09:00,72.12,29736,United Kingdom,0.19,Bank Transfer,11.41,Stationery,Online,Not Returned,DHL,Paris,Medium
909699,SKU_1035,White Mug,12,2024/2/27 10:00,39.26,84652,Netherlands,0.21,Credit Card,13.72,Accessories,In-store,Not Returned,FedEx,London,High
473142,SKU_1457,Office Chair,19,2024/2/27 11:00,72.63,36892,Spain,0.15,Bank Transfer,11.58,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium
442033,SKU_1128,Wall Clock,19,2024/2/27 12:00,78.1,25082,Sweden,0.34,paypall,22.2,Electronics,Online,Returned,DHL,Amsterdam,High
822413,SKU_1518,Wall Clock,11,2024/2/27 13:00,22.13,99610,France,0.16,paypall,6.23,Accessories,In-store,Returned,Royal Mail,Amsterdam,Low
285070,SKU_1043,Desk Lamp,7,2024/2/27 14:00,7.48,22712,United Kingdom,0.07,Bank Transfer,25.72,Accessories,Online,Not Returned,DHL,Berlin,High
339463,SKU_1060,Headphones,17,2024/2/27 15:00,30.14,71134,United States,0.12,Bank Transfer,12.54,Furniture,Online,Not Returned,FedEx,London,Low
225513,SKU_1537,Wall Clock,-14,2024/2/27 16:00,51.51,,Portugal,0.49,Credit Card,,Apparel,Online,Not Returned,FedEx,,High
571927,SKU_1362,Wireless Mouse,49,2024/2/27 17:00,96.2,,Belgium,0.41,paypall,20.98,Apparel,In-store,Not Returned,Royal Mail,Rome,Medium
544747,SKU_1874,Backpack,24,2024/2/27 18:00,80.42,64531,Sweden,0.09,Bank Transfer,17.87,Apparel,Online,Not Returned,Royal Mail,Berlin,Medium
748180,SKU_1120,Wall Clock,32,2024/2/27 19:00,24.23,68540,Norway,0.39,Bank Transfer,25.31,Stationery,In-store,Not Returned,UPS,Rome,Medium
415560,SKU_1496,Notebook,-5,2024/2/27 20:00,-83.12,,France,1.869589346,paypall,,Furniture,Online,Not Returned,Royal Mail,,Medium
348583,SKU_1157,T-shirt,14,2024/2/27 21:00,22.88,38920,Sweden,0.14,paypall,19.59,Furniture,In-store,Not Returned,Royal Mail,Paris,Medium
248304,SKU_1256,Blue Pen,38,2024/2/27 22:00,20.8,10005,United States,0.18,Bank Transfer,27.51,Apparel,Online,Not Returned,Royal Mail,London,Low
683336,SKU_1574,Desk Lamp,16,2024/2/27 23:00,28.57,69092,United States,0.32,Credit Card,6.29,Stationery,In-store,Not Returned,UPS,Rome,Medium
816797,SKU_1270,USB Cable,6,2024/2/28 00:00,36.11,39940,Netherlands,0.42,Credit Card,11.86,Furniture,Online,Not Returned,DHL,London,High
673645,SKU_1958,Wall Clock,37,2024/2/28 01:00,38.37,97146,Germany,0.04,Bank Transfer,19.56,Furniture,In-store,Not Returned,Royal Mail,London,Medium
781828,SKU_1310,USB Cable,32,2024/2/28 02:00,5.5,28052,United Kingdom,0.04,Credit Card,28.15,Electronics,In-store,Returned,DHL,Paris,Medium
297128,SKU_1312,White Mug,25,2024/2/28 03:00,57.16,63521,France,0.48,paypall,24.65,Apparel,Online,Not Returned,Royal Mail,Paris,Medium
349336,SKU_1116,Desk Lamp,48,2024/2/28 04:00,96.94,89096,Portugal,0.33,Bank Transfer,19.23,Apparel,Online,Not Returned,DHL,Amsterdam,High
645785,SKU_1787,Backpack,11,2024/2/28 05:00,84.71,22173,Italy,0.06,Bank Transfer,24.79,Accessories,Online,Not Returned,UPS,London,Medium
585679,SKU_1917,USB Cable,47,2024/2/28 06:00,60.51,32104,Australia,0.44,Credit Card,20.56,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium
106258,SKU_1344,Wireless Mouse,39,2024/2/28 07:00,80.21,46836,Australia,0.31,Bank Transfer,18.23,Apparel,In-store,Not Returned,DHL,London,High
418103,SKU_1177,Wall Clock,6,2024/2/28 08:00,77.02,39313,Portugal,0.05,Credit Card,11.75,Accessories,In-store,Returned,DHL,Paris,Medium
659190,SKU_1116,Office Chair,32,2024/2/28 09:00,27.24,,Norway,0.43,Bank Transfer,27.42,Electronics,Online,Not Returned,DHL,,Low
639742,SKU_1675,Wireless Mouse,45,2024/2/28 10:00,30.28,31466,France,0.27,Credit Card,30,Apparel,Online,Not Returned,UPS,Rome,Low
137606,SKU_1754,USB Cable,5,2024/2/28 11:00,75.41,99850,United Kingdom,0.19,Bank Transfer,26.83,Electronics,In-store,Not Returned,DHL,Rome,Low
544843,SKU_1164,Office Chair,41,2024/2/28 12:00,8.88,50828,United States,0.21,paypall,28.03,Accessories,In-store,Not Returned,FedEx,London,Medium
417113,SKU_1173,Wireless Mouse,49,2024/2/28 13:00,90.37,49813,Sweden,0.36,paypall,22.4,Accessories,In-store,Not Returned,FedEx,Rome,Low
186465,SKU_1630,USB Cable,39,2024/2/28 14:00,89.28,66375,Sweden,0.02,Credit Card,29.26,Furniture,Online,Not Returned,DHL,Berlin,Low
582929,SKU_1748,Notebook,15,2024/2/28 15:00,48.01,90536,Netherlands,0.09,Credit Card,20.91,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Medium
435823,SKU_1154,USB Cable,26,2024/2/28 16:00,70.02,30432,Germany,0.19,paypall,28.05,Apparel,Online,Not Returned,DHL,Amsterdam,Low
189628,SKU_1658,Notebook,43,2024/2/28 17:00,11.76,10292,Spain,0.49,Credit Card,16.92,Accessories,Online,Not Returned,DHL,Paris,Low
480929,SKU_1594,White Mug,42,2024/2/28 18:00,54.71,97706,Belgium,0.07,Bank Transfer,22.13,Apparel,Online,Not Returned,Royal Mail,Paris,Low
875245,SKU_1783,Wall Clock,9,2024/2/28 19:00,97.14,75258,Sweden,0.02,Bank Transfer,11.93,Electronics,In-store,Not Returned,DHL,Rome,Low
113635,SKU_1509,Backpack,5,2024/2/28 20:00,93.58,70533,Germany,0.11,Bank Transfer,17.09,Accessories,In-store,Not Returned,Royal Mail,London,Low
700806,SKU_1309,USB Cable,24,2024/2/28 21:00,22.44,59767,Netherlands,0.04,paypall,29.98,Stationery,Online,Not Returned,UPS,Amsterdam,High
113409,SKU_1724,Headphones,31,2024/2/28 22:00,68.81,72954,Italy,0.39,Credit Card,29.02,Stationery,In-store,Not Returned,DHL,London,High
279828,SKU_1736,Desk Lamp,46,2024/2/28 23:00,33.93,70389,Portugal,0.34,Bank Transfer,18.02,Furniture,In-store,Returned,FedEx,Amsterdam,High
118541,SKU_1233,T-shirt,49,2024/2/29 00:00,42.43,96824,Australia,0.4,Credit Card,24.08,Electronics,In-store,Returned,Royal Mail,London,Medium
158022,SKU_1350,Notebook,46,2024/2/29 01:00,77.52,35106,Portugal,0.42,paypall,28.77,Stationery,Online,Not Returned,FedEx,London,High
169064,SKU_1161,Notebook,9,2024/2/29 02:00,91.99,58341,Portugal,0.27,Bank Transfer,11.63,Furniture,Online,Not Returned,FedEx,Paris,Low
267399,SKU_1590,Office Chair,1,2024/2/29 03:00,26.39,92472,France,0.28,paypall,12.71,Electronics,Online,Not Returned,UPS,Berlin,Medium
321126,SKU_1690,White Mug,27,2024/2/29 04:00,84.96,88707,France,0.09,Bank Transfer,16.36,Furniture,In-store,Not Returned,UPS,Rome,Medium
124946,SKU_1291,T-shirt,37,2024/2/29 05:00,93.59,49663,Australia,0.29,Bank Transfer,11.9,Apparel,Online,Not Returned,UPS,Rome,Medium
721904,SKU_1126,Office Chair,30,2024/2/29 06:00,71.35,88698,Germany,0.37,Bank Transfer,9.66,Accessories,Online,Returned,DHL,London,Medium
987673,SKU_1692,Office Chair,31,2024/2/29 07:00,37.95,72442,United Kingdom,0.5,paypall,9.26,Stationery,In-store,Not Returned,Royal Mail,London,Low
229622,SKU_1601,Wall Clock,26,2024/2/29 08:00,72.27,69820,Italy,0.05,paypall,8.98,Electronics,Online,Not Returned,Royal Mail,London,Medium
599658,SKU_1093,Office Chair,27,2024/2/29 09:00,69.18,61028,Sweden,0.13,paypall,8.37,Accessories,In-store,Not Returned,UPS,Berlin,Low
465589,SKU_1445,Notebook,23,2024/2/29 10:00,66.65,57410,Sweden,0.14,paypall,25.79,Stationery,In-store,Not Returned,DHL,Rome,High
751568,SKU_1926,Desk Lamp,15,2024/2/29 11:00,99.1,42780,Portugal,0.15,Credit Card,27.22,Apparel,Online,Not Returned,UPS,Rome,Medium
477755,SKU_1088,USB Cable,13,2024/2/29 12:00,43.36,25491,Italy,0.06,Bank Transfer,17.58,Stationery,Online,Not Returned,UPS,Rome,High
646063,SKU_1387,T-shirt,8,2024/2/29 13:00,13.51,47458,Netherlands,0.3,Bank Transfer,11.55,Apparel,In-store,Not Returned,DHL,Berlin,Low
320649,SKU_1779,Wall Clock,43,2024/2/29 14:00,21,31718,Italy,0.09,Credit Card,6.23,Furniture,Online,Not Returned,Royal Mail,London,High
544861,SKU_1248,T-shirt,16,2024/2/29 15:00,78.96,81183,Italy,0.11,paypall,6.32,Apparel,Online,Not Returned,FedEx,Berlin,Medium
528963,SKU_1180,T-shirt,23,2024/2/29 16:00,48.17,99953,Australia,0.01,Credit Card,14.68,Accessories,Online,Not Returned,DHL,Berlin,Low
798645,SKU_1060,Wireless Mouse,18,2024/2/29 17:00,11.81,75310,France,0.02,Credit Card,29.05,Stationery,Online,Not Returned,DHL,Paris,Low
606087,SKU_1146,Backpack,26,2024/2/29 18:00,3.96,33149,Australia,0.3,paypall,10.19,Furniture,Online,Not Returned,DHL,London,High
509320,SKU_1630,Notebook,-26,2024/2/29 19:00,-43.29,,Portugal,1.62882615,Credit Card,,Stationery,In-store,Not Returned,FedEx,,Medium
114927,SKU_1695,Blue Pen,30,2024/2/29 20:00,75.73,48486,Norway,0.36,Bank Transfer,5.3,Apparel,In-store,Not Returned,UPS,London,Low
235593,SKU_1776,Backpack,18,2024/2/29 21:00,19.67,57106,Spain,0.35,paypall,28.15,Apparel,Online,Not Returned,DHL,Paris,High
406230,SKU_1280,Office Chair,18,2024/2/29 22:00,3.51,61935,France,0.28,Bank Transfer,19.08,Accessories,In-store,Not Returned,UPS,Paris,Medium
245352,SKU_1565,Headphones,39,2024/2/29 23:00,96.74,62528,Portugal,0.42,paypall,21.82,Apparel,Online,Returned,FedEx,Berlin,Low
163266,SKU_1111,T-shirt,45,2024/3/1 00:00,13.76,77509,Belgium,0.28,Bank Transfer,10.87,Furniture,Online,Not Returned,Royal Mail,London,High
261825,SKU_1686,Headphones,38,2024/3/1 01:00,20.23,60571,United Kingdom,0.02,Credit Card,10.97,Furniture,In-store,Not Returned,DHL,Rome,Medium
282600,SKU_1296,Blue Pen,36,2024/3/1 02:00,66.33,57277,Sweden,0.05,paypall,26.52,Stationery,In-store,Not Returned,Royal Mail,Rome,Low
606700,SKU_1690,Notebook,37,2024/3/1 03:00,41.28,68722,United Kingdom,0.28,paypall,27.95,Furniture,In-store,Not Returned,DHL,Rome,High
542821,SKU_1561,Wall Clock,34,2024/3/1 04:00,92.61,45432,Netherlands,0.13,Bank Transfer,8.52,Electronics,Online,Not Returned,DHL,Amsterdam,High
719259,SKU_1116,Blue Pen,27,2024/3/1 05:00,94.12,74546,Belgium,0.12,Credit Card,11.18,Stationery,In-store,Not Returned,Royal Mail,Berlin,Medium
259149,SKU_1902,Backpack,6,2024/3/1 06:00,67.67,87501,Sweden,0.03,Bank Transfer,8.88,Accessories,Online,Returned,FedEx,Paris,High
349307,SKU_1026,Blue Pen,47,2024/3/1 07:00,43.89,25847,Portugal,0.46,paypall,9.53,Stationery,Online,Returned,UPS,Amsterdam,High
822044,SKU_1431,Wall Clock,2,2024/3/1 08:00,17.15,74008,Australia,0.32,Credit Card,5.76,Electronics,Online,Not Returned,DHL,Paris,High
530561,SKU_1878,Headphones,21,2024/3/1 09:00,9.91,40930,Sweden,0.28,Credit Card,6.92,Stationery,Online,Not Returned,DHL,Paris,High
804633,SKU_1310,Blue Pen,4,2024/3/1 10:00,68.97,69404,United Kingdom,0.19,paypall,24.93,Apparel,In-store,Not Returned,Royal Mail,London,High
513218,SKU_1702,Blue Pen,9,2024/3/1 11:00,2.56,54833,Germany,0.27,Bank Transfer,25.08,Furniture,In-store,Not Returned,FedEx,Rome,Low
410584,SKU_1874,Wall Clock,20,2024/3/1 12:00,62.41,51652,United States,0.17,Credit Card,12.81,Accessories,In-store,Not Returned,FedEx,Rome,Low
857386,SKU_1389,Notebook,49,2024/3/1 13:00,54.72,68818,Sweden,0.08,Bank Transfer,17.67,Accessories,Online,Returned,DHL,Amsterdam,High
290588,SKU_1674,Notebook,23,2024/3/1 14:00,37.47,23365,Portugal,0.07,Credit Card,6.72,Apparel,Online,Returned,UPS,Paris,High
695754,SKU_1927,Wireless Mouse,42,2024/3/1 15:00,7.71,39780,France,0.34,paypall,26.45,Furniture,In-store,Not Returned,UPS,Paris,High
965356,SKU_1461,Wall Clock,47,2024/3/1 16:00,99.99,65931,France,0.4,paypall,15.8,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
221411,SKU_1005,T-shirt,32,2024/3/1 17:00,72.68,33771,Netherlands,0.28,paypall,13.8,Stationery,Online,Not Returned,UPS,London,Low
678253,SKU_1702,Office Chair,49,2024/3/1 18:00,71.38,81757,Australia,0.44,Credit Card,10.23,Stationery,In-store,Not Returned,DHL,Berlin,High
643979,SKU_1529,Wall Clock,29,2024/3/1 19:00,73.86,20354,Belgium,0.02,paypall,28.64,Electronics,In-store,Not Returned,UPS,Berlin,Medium
955610,SKU_1158,Desk Lamp,-15,2024/3/1 20:00,-77.01,,Portugal,1.876737009,Credit Card,,Stationery,Online,Not Returned,DHL,,High
643489,SKU_1307,Backpack,14,2024/3/1 21:00,7.36,45161,Australia,0.18,paypall,24.69,Stationery,In-store,Not Returned,FedEx,Berlin,Medium
